InvoiceID,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount,InvoiceDate,EmployeeID,VendorID,DepartmentID,PaymentStatus
INV100505,CUST0090,PROD007,3,264.89,794.67,2024-11-16,EMP008,VEND004,DEPT06,Paid
INV100506,CUST0014,PROD002,6,1322.95,7937.7,2024-10-17,EMP019,VEND005,DEPT02,Overdue
INV100507,CUST0050,PROD008,8,104.33,834.64,2025-01-05,EMP037,VEND005,DEPT02,Overdue
INV100508,CUST0052,PROD003,7,106.23,743.61,2025-01-05,EMP040,VEND005,DEPT01,Overdue
INV100509,CUST0089,PROD004,5,1350.7,6753.5,2024-12-03,EMP004,VEND004,DEPT05,Paid
INV100510,CUST0044,PROD005,8,1294.44,10355.52,2025-03-01,EMP020,VEND003,DEPT04,Paid
INV100511,CUST0030,PROD003,6,440.66,2643.96,2025-04-13,EMP020,VEND004,DEPT04,Pending
INV100512,CUST0078,PROD002,4,1374.48,5497.92,2024-06-12,EMP013,VEND004,DEPT03,Pending
INV100513,CUST0095,PROD008,6,1240.48,7442.88,2024-07-28,EMP049,VEND005,DEPT01,Unpaid
INV100514,CUST0009,PROD005,7,246.69,1726.83,2024-05-13,EMP046,VEND005,DEPT03,Paid
INV100515,CUST0023,PROD004,4,97.95,391.8,2025-03-23,EMP013,VEND001,DEPT03,Paid
INV100516,CUST0047,PROD004,8,782.43,6259.44,2024-11-25,EMP018,VEND003,DEPT04,Paid
INV100517,CUST0088,PROD001,8,911.36,7290.88,2025-04-03,EMP016,VEND003,DEPT01,Unpaid
INV100518,CUST0061,PROD006,5,1135.99,5679.95,2024-07-24,EMP023,VEND002,DEPT06,Paid
INV100519,CUST0037,PROD001,3,1288.04,3864.12,2024-05-27,EMP025,VEND001,DEPT05,Unpaid
INV100520,CUST0029,PROD004,5,994.8,4974.0,2025-03-01,EMP044,VEND002,DEPT01,Paid
INV100521,CUST0100,PROD001,3,921.66,2764.98,2025-04-01,EMP031,VEND002,DEPT06,Paid
INV100522,CUST0029,PROD005,5,664.52,3322.6,2024-08-22,EMP039,VEND003,DEPT05,Pending
INV100523,CUST0045,PROD008,8,488.11,3904.88,2024-09-30,EMP017,VEND002,DEPT03,Pending
INV100524,CUST0075,PROD002,6,864.11,5184.66,2024-06-24,EMP001,VEND005,DEPT04,Overdue
INV100525,CUST0039,PROD002,6,1483.12,8898.72,2025-04-15,EMP031,VEND001,DEPT06,Overdue
INV100526,CUST0036,PROD005,4,267.4,1069.6,2024-08-23,EMP042,VEND003,DEPT03,Unpaid
INV100527,CUST0008,PROD007,3,1095.86,3287.58,2024-10-31,EMP043,VEND003,DEPT04,Pending
INV100528,CUST0038,PROD005,7,1118.26,7827.82,2024-06-08,EMP027,VEND004,DEPT05,Unpaid
INV100529,CUST0044,PROD004,8,1364.46,10915.68,2025-03-24,EMP044,VEND005,DEPT01,Overdue
INV100530,CUST0065,PROD005,3,475.99,1427.97,2024-06-22,EMP011,VEND005,DEPT06,Pending
INV100531,CUST0017,PROD005,3,1423.04,4269.12,2024-10-17,EMP047,VEND005,DEPT03,Overdue
INV100532,CUST0084,PROD002,4,1129.1,4516.4,2025-01-04,EMP015,VEND003,DEPT03,Overdue
INV100533,CUST0054,PROD006,10,476.37,4763.7,2025-01-30,EMP024,VEND003,DEPT03,Paid
INV100534,CUST0061,PROD001,10,1419.24,14192.4,2025-04-15,EMP041,VEND005,DEPT05,Paid
INV100535,CUST0061,PROD004,7,818.27,5727.89,2024-10-04,EMP033,VEND001,DEPT05,Pending
INV100536,CUST0007,PROD003,6,643.33,3859.98,2025-01-30,EMP009,VEND002,DEPT06,Pending
INV100537,CUST0019,PROD006,2,756.99,1513.98,2024-06-29,EMP046,VEND002,DEPT03,Unpaid
INV100538,CUST0041,PROD001,5,353.6,1768.0,2024-10-02,EMP001,VEND004,DEPT04,Unpaid
INV100539,CUST0074,PROD003,3,941.0,2823.0,2024-06-09,EMP032,VEND001,DEPT05,Pending
INV100540,CUST0052,PROD007,1,104.7,104.7,2024-10-30,EMP031,VEND004,DEPT06,Unpaid
INV100541,CUST0094,PROD006,9,326.34,2937.06,2024-09-30,EMP001,VEND003,DEPT04,Paid
INV100542,CUST0081,PROD004,5,236.95,1184.75,2025-04-17,EMP015,VEND003,DEPT03,Pending
INV100543,CUST0065,PROD005,1,482.39,482.39,2024-05-15,EMP011,VEND001,DEPT06,Overdue
INV100544,CUST0059,PROD006,6,1494.4,8966.4,2024-09-16,EMP028,VEND002,DEPT01,Pending
INV100545,CUST0046,PROD004,1,381.21,381.21,2024-10-13,EMP011,VEND004,DEPT06,Unpaid
INV100546,CUST0028,PROD001,3,228.58,685.74,2025-04-16,EMP038,VEND005,DEPT05,Paid
INV100547,CUST0049,PROD005,10,120.45,1204.5,2025-03-13,EMP050,VEND005,DEPT02,Paid
INV100548,CUST0085,PROD002,1,1050.14,1050.14,2024-06-09,EMP042,VEND001,DEPT03,Pending
INV100549,CUST0057,PROD007,5,737.87,3689.35,2025-01-09,EMP008,VEND005,DEPT06,Unpaid
INV100550,CUST0027,PROD001,2,1010.6,2021.2,2024-11-19,EMP020,VEND004,DEPT04,Overdue
INV100551,CUST0080,PROD003,9,1092.21,9829.89,2025-04-26,EMP027,VEND001,DEPT05,Paid
INV100552,CUST0037,PROD002,4,933.05,3732.2,2024-09-12,EMP007,VEND004,DEPT01,Overdue
INV100553,CUST0067,PROD004,5,282.54,1412.7,2024-09-26,EMP023,VEND004,DEPT06,Pending
INV100554,CUST0027,PROD008,1,68.49,68.49,2024-07-12,EMP022,VEND002,DEPT06,Paid
INV100555,CUST0015,PROD008,9,158.82,1429.38,2024-06-17,EMP010,VEND001,DEPT01,Paid
INV100556,CUST0033,PROD004,5,723.2,3616.0,2025-03-10,EMP030,VEND003,DEPT03,Paid
INV100557,CUST0023,PROD001,6,667.69,4006.14,2024-10-17,EMP019,VEND003,DEPT02,Paid
INV100558,CUST0013,PROD001,3,526.56,1579.68,2025-01-01,EMP001,VEND002,DEPT04,Pending
INV100559,CUST0080,PROD005,6,1231.7,7390.2,2024-12-24,EMP047,VEND001,DEPT03,Unpaid
INV100560,CUST0015,PROD007,5,1261.78,6308.9,2024-12-08,EMP026,VEND004,DEPT02,Pending
INV100561,CUST0054,PROD003,1,1473.28,1473.28,2024-05-11,EMP008,VEND002,DEPT06,Unpaid
INV100562,CUST0014,PROD007,10,1033.67,10336.7,2025-02-15,EMP038,VEND004,DEPT05,Unpaid
INV100563,CUST0079,PROD007,10,91.78,917.8,2024-08-01,EMP050,VEND003,DEPT02,Unpaid
INV100564,CUST0062,PROD008,8,116.66,933.28,2024-06-19,EMP008,VEND004,DEPT06,Overdue
INV100565,CUST0084,PROD006,10,1099.47,10994.7,2024-11-26,EMP001,VEND005,DEPT04,Unpaid
INV100566,CUST0086,PROD006,10,188.1,1881.0,2024-05-29,EMP034,VEND005,DEPT02,Unpaid
INV100567,CUST0062,PROD006,3,1266.6,3799.8,2025-02-08,EMP043,VEND004,DEPT04,Paid
INV100568,CUST0002,PROD003,8,1310.65,10485.2,2024-07-18,EMP033,VEND004,DEPT05,Paid
INV100569,CUST0097,PROD008,6,1456.71,8740.26,2024-07-22,EMP021,VEND002,DEPT01,Paid
INV100570,CUST0065,PROD004,7,1234.8,8643.6,2025-03-18,EMP036,VEND004,DEPT03,Paid
INV100571,CUST0059,PROD008,2,1292.05,2584.1,2024-09-01,EMP037,VEND004,DEPT02,Pending
INV100572,CUST0041,PROD002,2,634.99,1269.98,2024-06-27,EMP032,VEND001,DEPT05,Paid
INV100573,CUST0072,PROD001,10,974.43,9744.3,2025-03-29,EMP006,VEND005,DEPT05,Unpaid
INV100574,CUST0084,PROD008,1,1234.05,1234.05,2024-05-05,EMP022,VEND003,DEPT06,Pending
INV100575,CUST0043,PROD008,8,215.33,1722.64,2025-03-14,EMP046,VEND003,DEPT03,Unpaid
INV100576,CUST0001,PROD006,9,806.88,7261.92,2024-06-25,EMP023,VEND003,DEPT06,Paid
INV100577,CUST0006,PROD003,7,205.09,1435.63,2024-06-20,EMP032,VEND002,DEPT05,Unpaid
INV100578,CUST0025,PROD002,8,1245.6,9964.8,2024-08-03,EMP026,VEND002,DEPT02,Unpaid
INV100579,CUST0092,PROD006,1,1393.61,1393.61,2024-07-06,EMP007,VEND004,DEPT01,Paid
INV100580,CUST0099,PROD008,9,245.22,2206.98,2024-12-31,EMP030,VEND005,DEPT03,Pending
INV100581,CUST0001,PROD001,10,750.25,7502.5,2024-05-13,EMP036,VEND004,DEPT03,Unpaid
INV100582,CUST0089,PROD003,2,611.74,1223.48,2024-05-09,EMP047,VEND002,DEPT03,Overdue
INV100583,CUST0065,PROD007,4,446.71,1786.84,2025-02-17,EMP027,VEND005,DEPT05,Overdue
INV100584,CUST0038,PROD008,7,923.66,6465.62,2024-07-30,EMP009,VEND002,DEPT06,Overdue
INV100585,CUST0090,PROD006,4,341.29,1365.16,2024-08-30,EMP046,VEND005,DEPT03,Overdue
INV100586,CUST0088,PROD006,3,780.65,2341.95,2024-07-06,EMP044,VEND002,DEPT01,Overdue
INV100587,CUST0091,PROD002,9,746.54,6718.86,2024-05-23,EMP049,VEND003,DEPT01,Pending
INV100588,CUST0087,PROD005,9,204.38,1839.42,2025-01-30,EMP028,VEND001,DEPT01,Pending
INV100589,CUST0019,PROD001,4,437.12,1748.48,2024-11-12,EMP043,VEND001,DEPT04,Unpaid
INV100590,CUST0037,PROD005,5,345.8,1729.0,2025-01-31,EMP010,VEND001,DEPT01,Paid
INV100591,CUST0046,PROD008,9,1304.02,11736.18,2024-10-25,EMP007,VEND005,DEPT01,Pending
INV100592,CUST0031,PROD005,7,611.95,4283.65,2025-02-12,EMP045,VEND001,DEPT01,Overdue
INV100593,CUST0071,PROD001,4,949.81,3799.24,2024-11-07,EMP001,VEND003,DEPT04,Pending
INV100594,CUST0029,PROD006,9,1120.75,10086.75,2024-06-12,EMP049,VEND005,DEPT01,Unpaid
INV100595,CUST0100,PROD004,3,1476.01,4428.03,2024-11-04,EMP019,VEND004,DEPT02,Paid
INV100596,CUST0024,PROD003,2,596.94,1193.88,2025-04-15,EMP048,VEND005,DEPT02,Pending
INV100597,CUST0036,PROD005,10,1276.72,12767.2,2024-05-19,EMP009,VEND002,DEPT06,Paid
INV100598,CUST0043,PROD008,1,272.87,272.87,2025-02-14,EMP046,VEND002,DEPT03,Overdue
INV100599,CUST0077,PROD001,5,761.3,3806.5,2025-03-17,EMP050,VEND005,DEPT02,Overdue
INV100600,CUST0010,PROD006,3,804.88,2414.64,2024-11-10,EMP034,VEND002,DEPT02,Unpaid
INV100601,CUST0054,PROD007,4,1330.93,5323.72,2024-10-18,EMP006,VEND003,DEPT05,Overdue
INV100602,CUST0043,PROD006,10,819.22,8192.2,2025-04-21,EMP019,VEND002,DEPT02,Paid
INV100603,CUST0015,PROD006,10,1381.98,13819.8,2024-05-26,EMP029,VEND002,DEPT06,Unpaid
INV100604,CUST0006,PROD006,7,422.06,2954.42,2024-10-26,EMP025,VEND001,DEPT05,Overdue
INV100605,CUST0004,PROD006,8,755.87,6046.96,2024-09-27,EMP033,VEND005,DEPT05,Overdue
INV100606,CUST0084,PROD004,2,1424.91,2849.82,2025-01-10,EMP021,VEND005,DEPT01,Unpaid
INV100607,CUST0099,PROD001,4,1021.99,4087.96,2024-10-30,EMP041,VEND001,DEPT05,Unpaid
INV100608,CUST0088,PROD007,9,1251.69,11265.21,2025-04-01,EMP007,VEND002,DEPT01,Pending
INV100609,CUST0083,PROD002,1,715.88,715.88,2024-05-30,EMP048,VEND002,DEPT02,Overdue
INV100610,CUST0005,PROD002,3,1201.61,3604.83,2024-06-02,EMP005,VEND001,DEPT03,Paid
INV100611,CUST0074,PROD004,7,704.13,4928.91,2024-12-12,EMP017,VEND004,DEPT03,Pending
INV100612,CUST0056,PROD006,2,825.51,1651.02,2024-05-28,EMP002,VEND004,DEPT05,Paid
INV100613,CUST0097,PROD001,6,1395.67,8374.02,2024-08-12,EMP045,VEND001,DEPT01,Paid
INV100614,CUST0038,PROD005,5,1159.65,5798.25,2024-12-21,EMP039,VEND001,DEPT05,Pending
INV100615,CUST0049,PROD007,8,276.67,2213.36,2024-11-20,EMP043,VEND001,DEPT04,Unpaid
INV100616,CUST0018,PROD007,3,482.18,1446.54,2024-08-31,EMP035,VEND003,DEPT02,Overdue
INV100617,CUST0002,PROD003,1,880.44,880.44,2025-05-03,EMP008,VEND001,DEPT06,Pending
INV100618,CUST0069,PROD002,6,357.02,2142.12,2024-11-14,EMP020,VEND002,DEPT04,Unpaid
INV100619,CUST0021,PROD003,5,331.77,1658.85,2024-10-17,EMP015,VEND005,DEPT03,Unpaid
INV100620,CUST0086,PROD001,8,984.78,7878.24,2024-12-11,EMP049,VEND005,DEPT01,Paid
INV100621,CUST0038,PROD002,4,1102.1,4408.4,2024-06-09,EMP017,VEND001,DEPT03,Pending
INV100622,CUST0043,PROD006,2,463.45,926.9,2025-01-15,EMP009,VEND002,DEPT06,Paid
INV100623,CUST0025,PROD006,6,943.7,5662.2,2025-03-12,EMP032,VEND004,DEPT05,Overdue
INV100624,CUST0089,PROD003,6,1221.16,7326.96,2024-12-28,EMP037,VEND005,DEPT02,Pending
INV100625,CUST0022,PROD001,4,1082.69,4330.76,2025-02-09,EMP021,VEND002,DEPT01,Pending
INV100626,CUST0036,PROD006,8,721.13,5769.04,2025-01-22,EMP009,VEND003,DEPT06,Overdue
INV100627,CUST0100,PROD005,2,304.87,609.74,2024-07-21,EMP032,VEND005,DEPT05,Paid
INV100628,CUST0036,PROD003,5,1113.64,5568.2,2024-10-16,EMP035,VEND002,DEPT02,Paid
INV100629,CUST0094,PROD002,1,1228.33,1228.33,2024-07-26,EMP002,VEND005,DEPT05,Pending
INV100630,CUST0099,PROD004,5,838.03,4190.15,2024-09-05,EMP003,VEND005,DEPT04,Pending
INV100631,CUST0084,PROD003,4,1342.58,5370.32,2024-10-16,EMP024,VEND004,DEPT03,Overdue
INV100632,CUST0018,PROD008,2,625.34,1250.68,2024-10-03,EMP033,VEND005,DEPT05,Paid
INV100633,CUST0085,PROD004,9,253.54,2281.86,2024-06-07,EMP040,VEND002,DEPT01,Unpaid
INV100634,CUST0023,PROD003,6,108.61,651.66,2024-10-07,EMP048,VEND004,DEPT02,Pending
INV100635,CUST0030,PROD002,4,112.07,448.28,2025-01-02,EMP017,VEND003,DEPT03,Unpaid
INV100636,CUST0067,PROD006,8,1328.25,10626.0,2024-09-17,EMP025,VEND004,DEPT05,Paid
INV100637,CUST0084,PROD006,5,1260.56,6302.8,2024-06-28,EMP007,VEND005,DEPT01,Overdue
INV100638,CUST0075,PROD003,6,902.13,5412.78,2025-04-06,EMP025,VEND004,DEPT05,Paid
INV100639,CUST0067,PROD005,9,638.47,5746.23,2024-05-28,EMP025,VEND002,DEPT05,Overdue
INV100640,CUST0063,PROD008,9,1328.95,11960.55,2025-03-04,EMP039,VEND001,DEPT05,Pending
INV100641,CUST0022,PROD004,5,356.7,1783.5,2024-06-07,EMP005,VEND005,DEPT03,Unpaid
INV100642,CUST0021,PROD006,4,651.19,2604.76,2024-06-08,EMP039,VEND001,DEPT05,Overdue
INV100643,CUST0093,PROD002,8,355.52,2844.16,2025-01-29,EMP031,VEND004,DEPT06,Unpaid
INV100644,CUST0083,PROD007,1,235.43,235.43,2025-02-25,EMP002,VEND002,DEPT05,Unpaid
INV100645,CUST0018,PROD001,1,291.19,291.19,2024-11-23,EMP037,VEND002,DEPT02,Unpaid
INV100646,CUST0067,PROD007,1,1323.84,1323.84,2024-12-04,EMP039,VEND005,DEPT05,Overdue
INV100647,CUST0011,PROD004,8,1307.59,10460.72,2024-11-25,EMP029,VEND005,DEPT06,Unpaid
INV100648,CUST0029,PROD007,10,1239.66,12396.6,2024-09-01,EMP039,VEND002,DEPT05,Unpaid
INV100649,CUST0080,PROD005,8,914.97,7319.76,2024-06-17,EMP011,VEND003,DEPT06,Paid
INV100650,CUST0030,PROD007,2,74.02,148.04,2024-09-10,EMP025,VEND002,DEPT05,Pending
INV100651,CUST0020,PROD002,10,919.73,9197.3,2025-01-02,EMP012,VEND004,DEPT05,Paid
INV100652,CUST0012,PROD008,10,831.96,8319.6,2025-02-02,EMP043,VEND002,DEPT04,Paid
INV100653,CUST0100,PROD007,6,1318.5,7911.0,2025-03-17,EMP034,VEND004,DEPT02,Pending
INV100654,CUST0030,PROD008,6,904.12,5424.72,2025-01-22,EMP050,VEND004,DEPT02,Paid
INV100655,CUST0055,PROD003,4,1369.62,5478.48,2025-04-23,EMP017,VEND004,DEPT03,Paid
INV100656,CUST0037,PROD007,1,1078.27,1078.27,2024-12-09,EMP017,VEND002,DEPT03,Paid
INV100657,CUST0074,PROD002,7,999.09,6993.63,2024-09-09,EMP034,VEND001,DEPT02,Overdue
INV100658,CUST0053,PROD006,7,994.79,6963.53,2024-12-01,EMP007,VEND002,DEPT01,Overdue
INV100659,CUST0034,PROD007,10,449.56,4495.6,2024-07-20,EMP037,VEND003,DEPT02,Pending
INV100660,CUST0097,PROD004,9,749.58,6746.22,2024-12-30,EMP027,VEND005,DEPT05,Overdue
INV100661,CUST0072,PROD008,10,549.32,5493.2,2024-07-25,EMP017,VEND003,DEPT03,Pending
INV100662,CUST0095,PROD003,4,697.56,2790.24,2024-06-12,EMP043,VEND001,DEPT04,Unpaid
INV100663,CUST0013,PROD004,6,1211.24,7267.44,2025-03-09,EMP033,VEND004,DEPT05,Paid
INV100664,CUST0021,PROD007,2,1243.72,2487.44,2024-09-15,EMP041,VEND001,DEPT05,Pending
INV100665,CUST0077,PROD007,5,371.57,1857.85,2025-02-07,EMP006,VEND001,DEPT05,Paid
INV100666,CUST0078,PROD001,7,940.25,6581.75,2024-11-30,EMP047,VEND004,DEPT03,Overdue
INV100667,CUST0092,PROD001,8,686.51,5492.08,2025-02-23,EMP050,VEND002,DEPT02,Unpaid
INV100668,CUST0085,PROD005,10,790.29,7902.9,2025-03-09,EMP013,VEND001,DEPT03,Unpaid
INV100669,CUST0079,PROD003,6,396.92,2381.52,2025-04-25,EMP044,VEND001,DEPT01,Paid
INV100670,CUST0021,PROD002,6,1021.01,6126.06,2025-02-27,EMP018,VEND004,DEPT04,Pending
INV100671,CUST0076,PROD004,2,1382.81,2765.62,2024-12-14,EMP034,VEND001,DEPT02,Overdue
INV100672,CUST0093,PROD006,4,929.23,3716.92,2024-12-25,EMP023,VEND003,DEPT06,Unpaid
INV100673,CUST0059,PROD007,5,303.8,1519.0,2024-05-13,EMP037,VEND001,DEPT02,Paid
INV100674,CUST0072,PROD002,6,1423.17,8539.02,2025-04-09,EMP033,VEND003,DEPT05,Overdue
INV100675,CUST0069,PROD005,7,866.59,6066.13,2025-03-03,EMP045,VEND004,DEPT01,Unpaid
INV100676,CUST0097,PROD006,8,1349.96,10799.68,2024-08-09,EMP050,VEND004,DEPT02,Paid
INV100677,CUST0062,PROD002,7,968.81,6781.67,2024-07-09,EMP017,VEND001,DEPT03,Unpaid
INV100678,CUST0087,PROD004,6,798.93,4793.58,2025-01-16,EMP021,VEND004,DEPT01,Paid
INV100679,CUST0090,PROD005,2,628.45,1256.9,2024-08-25,EMP016,VEND003,DEPT01,Overdue
INV100680,CUST0010,PROD003,6,366.92,2201.52,2024-09-05,EMP031,VEND003,DEPT06,Overdue
INV100681,CUST0024,PROD004,4,1116.37,4465.48,2024-05-06,EMP032,VEND002,DEPT05,Overdue
INV100682,CUST0027,PROD004,10,566.24,5662.4,2025-03-18,EMP013,VEND002,DEPT03,Paid
INV100683,CUST0016,PROD002,10,59.6,596.0,2024-11-27,EMP044,VEND004,DEPT01,Paid
INV100684,CUST0062,PROD006,8,1352.28,10818.24,2024-09-27,EMP040,VEND003,DEPT01,Overdue
INV100685,CUST0063,PROD003,5,626.93,3134.65,2024-06-24,EMP049,VEND005,DEPT01,Unpaid
INV100686,CUST0007,PROD007,1,778.59,778.59,2024-12-21,EMP031,VEND005,DEPT06,Pending
INV100687,CUST0088,PROD003,9,717.1,6453.9,2024-05-15,EMP030,VEND001,DEPT03,Paid
INV100688,CUST0002,PROD004,2,521.88,1043.76,2025-02-01,EMP025,VEND005,DEPT05,Overdue
INV100689,CUST0024,PROD005,8,1439.86,11518.88,2024-07-21,EMP016,VEND003,DEPT01,Overdue
INV100690,CUST0047,PROD003,4,657.68,2630.72,2024-10-04,EMP032,VEND004,DEPT05,Overdue
INV100691,CUST0047,PROD007,3,878.54,2635.62,2024-09-05,EMP018,VEND004,DEPT04,Unpaid
INV100692,CUST0013,PROD005,7,1291.65,9041.55,2024-09-16,EMP016,VEND005,DEPT01,Unpaid
INV100693,CUST0019,PROD003,3,661.2,1983.6,2025-01-23,EMP031,VEND001,DEPT06,Unpaid
INV100694,CUST0081,PROD006,5,865.1,4325.5,2025-02-12,EMP032,VEND003,DEPT05,Paid
INV100695,CUST0051,PROD002,1,362.43,362.43,2024-11-27,EMP045,VEND002,DEPT01,Overdue
INV100696,CUST0061,PROD002,5,573.39,2866.95,2024-06-04,EMP029,VEND003,DEPT06,Overdue
INV100697,CUST0045,PROD001,6,1307.68,7846.08,2024-05-23,EMP027,VEND001,DEPT05,Unpaid
INV100698,CUST0074,PROD003,6,521.38,3128.28,2024-06-30,EMP050,VEND003,DEPT02,Pending
INV100699,CUST0100,PROD008,10,465.46,4654.6,2024-12-16,EMP006,VEND004,DEPT05,Unpaid
INV100700,CUST0022,PROD006,10,636.92,6369.2,2025-01-05,EMP027,VEND005,DEPT05,Paid
INV100701,CUST0011,PROD003,6,509.47,3056.82,2024-08-11,EMP022,VEND002,DEPT06,Overdue
INV100702,CUST0091,PROD005,5,1337.15,6685.75,2025-01-01,EMP039,VEND004,DEPT05,Overdue
INV100703,CUST0096,PROD008,3,1288.61,3865.83,2024-10-28,EMP027,VEND002,DEPT05,Unpaid
INV100704,CUST0094,PROD004,2,355.33,710.66,2024-10-12,EMP043,VEND003,DEPT04,Pending
INV100705,CUST0014,PROD002,9,128.05,1152.45,2024-08-11,EMP005,VEND004,DEPT03,Pending
INV100706,CUST0068,PROD002,10,275.15,2751.5,2025-02-04,EMP007,VEND003,DEPT01,Pending
INV100707,CUST0040,PROD004,8,958.4,7667.2,2024-06-14,EMP016,VEND003,DEPT01,Unpaid
INV100708,CUST0068,PROD003,6,1297.53,7785.18,2024-10-08,EMP002,VEND001,DEPT05,Overdue
INV100709,CUST0061,PROD008,9,695.03,6255.27,2024-08-15,EMP035,VEND003,DEPT02,Unpaid
INV100710,CUST0076,PROD008,7,809.02,5663.14,2025-01-07,EMP041,VEND005,DEPT05,Overdue
INV100711,CUST0045,PROD008,2,690.7,1381.4,2024-10-29,EMP035,VEND002,DEPT02,Overdue
INV100712,CUST0053,PROD005,1,50.13,50.13,2025-01-03,EMP010,VEND003,DEPT01,Unpaid
INV100713,CUST0045,PROD005,1,1047.27,1047.27,2024-05-20,EMP031,VEND005,DEPT06,Pending
INV100714,CUST0097,PROD008,7,1207.05,8449.35,2024-09-25,EMP020,VEND001,DEPT04,Unpaid
INV100715,CUST0001,PROD006,9,683.8,6154.2,2024-12-09,EMP013,VEND004,DEPT03,Unpaid
INV100716,CUST0021,PROD007,5,164.85,824.25,2024-05-06,EMP025,VEND002,DEPT05,Unpaid
INV100717,CUST0067,PROD005,5,648.71,3243.55,2024-08-22,EMP019,VEND005,DEPT02,Paid
INV100718,CUST0024,PROD003,8,945.71,7565.68,2024-07-20,EMP019,VEND001,DEPT02,Overdue
INV100719,CUST0090,PROD008,1,270.62,270.62,2024-06-23,EMP013,VEND003,DEPT03,Paid
INV100720,CUST0024,PROD002,3,1087.03,3261.09,2024-08-05,EMP019,VEND003,DEPT02,Paid
INV100721,CUST0030,PROD002,8,364.92,2919.36,2024-09-01,EMP010,VEND001,DEPT01,Pending
INV100722,CUST0040,PROD008,1,528.86,528.86,2024-05-06,EMP024,VEND004,DEPT03,Unpaid
INV100723,CUST0008,PROD005,2,837.63,1675.26,2025-02-01,EMP050,VEND004,DEPT02,Unpaid
INV100724,CUST0025,PROD005,2,1463.17,2926.34,2024-07-07,EMP025,VEND001,DEPT05,Unpaid
INV100725,CUST0050,PROD008,4,718.21,2872.84,2024-09-20,EMP016,VEND001,DEPT01,Paid
INV100726,CUST0067,PROD004,5,1407.51,7037.55,2025-01-16,EMP031,VEND004,DEPT06,Unpaid
INV100727,CUST0081,PROD001,9,227.11,2043.99,2024-11-03,EMP048,VEND005,DEPT02,Pending
INV100728,CUST0082,PROD005,1,1302.3,1302.3,2025-03-05,EMP013,VEND003,DEPT03,Unpaid
INV100729,CUST0015,PROD004,6,71.85,431.1,2025-02-23,EMP041,VEND004,DEPT05,Overdue
INV100730,CUST0075,PROD002,1,1454.81,1454.81,2024-05-30,EMP026,VEND002,DEPT02,Pending
INV100731,CUST0089,PROD003,4,278.66,1114.64,2025-03-15,EMP024,VEND001,DEPT03,Paid
INV100732,CUST0088,PROD006,1,565.5,565.5,2024-05-19,EMP049,VEND001,DEPT01,Unpaid
INV100733,CUST0090,PROD002,4,509.27,2037.08,2024-05-10,EMP009,VEND004,DEPT06,Overdue
INV100734,CUST0057,PROD004,6,1100.38,6602.28,2025-04-06,EMP002,VEND004,DEPT05,Overdue
INV100735,CUST0006,PROD008,9,477.34,4296.06,2025-03-15,EMP046,VEND004,DEPT03,Pending
INV100736,CUST0025,PROD003,6,1111.98,6671.88,2024-11-30,EMP035,VEND003,DEPT02,Overdue
INV100737,CUST0077,PROD003,3,701.61,2104.83,2024-11-29,EMP005,VEND005,DEPT03,Overdue
INV100738,CUST0070,PROD006,9,599.61,5396.49,2025-01-18,EMP030,VEND001,DEPT03,Unpaid
INV100739,CUST0003,PROD006,4,515.01,2060.04,2024-10-03,EMP050,VEND005,DEPT02,Paid
INV100740,CUST0085,PROD007,8,1160.31,9282.48,2024-06-15,EMP013,VEND005,DEPT03,Unpaid
INV100741,CUST0079,PROD005,6,210.17,1261.02,2024-05-11,EMP021,VEND004,DEPT01,Paid
INV100742,CUST0006,PROD003,4,205.23,820.92,2024-08-30,EMP012,VEND001,DEPT05,Unpaid
INV100743,CUST0013,PROD001,8,812.44,6499.52,2025-02-21,EMP037,VEND004,DEPT02,Overdue
INV100744,CUST0007,PROD006,2,68.97,137.94,2024-12-16,EMP015,VEND005,DEPT03,Unpaid
INV100745,CUST0084,PROD008,1,573.34,573.34,2025-03-04,EMP006,VEND004,DEPT05,Pending
INV100746,CUST0048,PROD001,9,108.95,980.55,2025-04-05,EMP040,VEND003,DEPT01,Paid
INV100747,CUST0039,PROD002,2,196.78,393.56,2024-06-05,EMP014,VEND005,DEPT06,Unpaid
INV100748,CUST0069,PROD007,9,1002.47,9022.23,2025-03-09,EMP013,VEND002,DEPT03,Unpaid
INV100749,CUST0072,PROD007,10,569.05,5690.5,2024-08-01,EMP048,VEND001,DEPT02,Pending
INV100750,CUST0090,PROD007,3,847.45,2542.35,2024-12-05,EMP007,VEND002,DEPT01,Overdue
INV100751,CUST0085,PROD003,8,1403.6,11228.8,2024-11-11,EMP035,VEND005,DEPT02,Overdue
INV100752,CUST0071,PROD006,7,1247.92,8735.44,2024-09-25,EMP024,VEND004,DEPT03,Overdue
INV100753,CUST0078,PROD004,4,593.84,2375.36,2024-08-25,EMP037,VEND005,DEPT02,Overdue
INV100754,CUST0047,PROD008,1,1103.15,1103.15,2024-09-05,EMP029,VEND004,DEPT06,Overdue
INV100755,CUST0077,PROD001,5,59.52,297.6,2024-09-02,EMP034,VEND002,DEPT02,Unpaid
INV100756,CUST0028,PROD006,9,791.34,7122.06,2024-07-04,EMP002,VEND003,DEPT05,Unpaid
INV100757,CUST0013,PROD001,3,250.69,752.07,2024-11-06,EMP030,VEND003,DEPT03,Overdue
